Material Quantity (gm),Additive Catalyst (gm),Ash Component (gm),Water Mix (ml),Plasticizer (gm),Moderate Aggregator,Refined Aggregator,Formulation Duration (hrs),Compression Strength MPa
323.44,-1.7224271419974126,1.1974997401253809,194.85,0.34080652137427137,1140.27,773.4,-0.8173305899432443,73.06
299.34,-0.6194672874125324,1.2897541421822958,278.44,1.3224012418395181,1053.32,689.14,1.2520763113593762,29.9
340.38,0.5696568540129123,0.6878938776745677,264.0,0.39678432380099443,1094.71,864.0,0.37379920543950246,72.19
654.3,-1.4114734489016725,0.7467664045714435,291.92,1.4811474064587744,1011.91,802.15,1.1711314363865954,57.43
655.72,-1.3875085189881189,0.5821122509617114,185.58,-1.3682737627364059,1106.56,948.35,0.2512492411560145,69.83
384.58,1.2364154083970251,-0.8230945545126053,223.04,0.30230490824582645,1061.96,777.36,1.3115636544215976,76.41
203.29,0.11334727833899765,0.9364737372546971,292.32,0.37597349971328925,1107.07,966.65,0.04904801413521154,70.11
352.0,0.07111195467544601,-0.22631714263426936,256.08,0.9907335139097023,936.96,782.07,-0.1601428242379993,67.46
608.32,1.4734511073205676,1.326588753545996,188.32,1.3487552828344185,1009.62,993.62,-0.007278226096353165,57.41
378.33,0.8027325786831739,0.926290430231587,269.38,0.14212094752778712,1006.51,776.2,1.4605477240459315,71.38
466.79,-0.6757039965806638,-0.7645116139105617,282.27,0.2901508278586804,1099.86,679.87,-0.31205705531087213,80.5
167.74,-1.0610998034980748,0.5862754040064485,233.62,-0.7306248109624888,1160.32,617.86,1.2519009791275857,71.26
245.3,0.20182259491409246,0.4532215785086747,210.13,1.3992855632794103,1106.35,918.08,0.7344034088437313,68.82
316.52,1.450331287162371,-0.7628451216928291,284.89,1.3224012418395181,917.6,1014.67,1.390299569644237,75.68
272.45,-1.203484103001952,-0.815370520591682,171.6,0.725934391375663,870.03,1015.87,0.46831148571194553,56.33
234.07,1.040690411986194,-0.560843306366565,296.17,-0.6177759965568262,1115.71,782.61,1.0670175023596247,73.04
210.33,-1.4789176874593433,1.1714308713185009,191.3,-1.0625021515465702,1032.1,878.36,-0.8450200789781259,40.15
301.65,0.37650021625372804,0.1657649877998733,154.56,-0.08848229256595018,885.75,963.96,-0.7218805544933111,73.09
434.78,0.45143597864950447,0.837234218803697,179.61,-0.3175644324399823,1133.15,1010.45,-1.1055661298012864,52.79
330.78,0.905184820427156,-0.6057405845687964,151.26,-0.6694696596644152,1006.78,929.04,0.6487898707309968,74.93
405.56,-0.13326325382763335,-1.0726285531127433,200.73,1.4222738521083162,888.97,716.76,1.1437280174802904,71.51
259.25,-1.9190507773424657,0.28751154026965403,194.35,-0.46466480712035724,1033.64,926.77,-1.5092729810137866,29.47
558.8,0.5148659435140353,-0.36137337807947517,182.74,-0.5279899408176266,939.88,807.29,0.5541318953599131,76.27
413.58,-1.9190507773424657,-1.8582170974508332,225.7,-1.8607062709885573,1096.41,773.33,-1.6612552829045986,23.7
241.48,0.37279684579415595,1.203314874984849,223.55,-0.5680715353127477,967.33,614.93,0.5907371081500099,63.12
163.46,0.2968364351281815,-0.7956071685535918,224.36,-0.8281007831089859,841.37,965.85,-1.710171986481584,53.02
324.52,-0.21648028584014734,-1.8582170974508332,278.16,-1.8607062709885573,955.9,687.18,-0.4496166545624613,52.67
244.64,1.1534046636265576,0.599776343853337,295.89,-1.4025911411920275,1087.25,740.24,1.5268932649531501,57.75
285.01,-1.1202881559518612,-1.2118948531905842,183.69,1.1152726697066075,1133.62,966.82,-0.6661316642029876,70.81
634.4,-1.9190507773424657,-1.8582170974508332,213.5,-0.9048860371528717,892.31,825.64,-1.2527840828334604,57.14
485.8,0.3954376999182903,0.04964090086035291,266.91,1.027822778788491,1047.87,649.25,0.636859192066869,61.02
550.3,1.1566683264860955,0.28436092807649244,240.97,1.5889676815865081,957.1,992.31,1.4416308033116618,43.63
473.69,-1.7934597096923963,0.34530908543867805,220.81,-0.49231354662988086,1068.11,668.69,0.2694100936674961,60.9
385.64,0.5494694650916621,-1.8582170974508332,226.55,-1.8607062709885573,1002.05,706.97,-1.6612552829045986,27.37
425.78,-0.49606288019166517,0.9768898481565871,195.46,0.8964888693236629,993.46,767.03,1.2917233296204103,65.04
143.44,-1.2596960612780561,0.2949270817674081,223.24,-0.05831158450370886,1163.03,660.39,-1.0830818303627412,52.47
267.79,1.285615195078732,0.8280050509167036,154.84,-0.09606622171018055,1161.26,832.29,1.3512199250369703,33.81
227.67,0.33245737088954613,-1.2633622148149726,176.31,0.04854560159501618,896.23,613.41,0.1482362367915474,64.8
378.08,0.03327572240637537,0.43272724791316447,204.72,0.8187186047123538,937.33,667.9,-1.2527840828334604,42.81
658.8,-1.9190507773424657,-1.8582170974508332,197.64,-1.3190123417602262,1082.05,693.33,-1.2527840828334604,69.32
582.88,-0.23249845409854097,0.6870817300461528,274.04,-0.3557227914887688,906.02,915.31,-0.8898902244155751,71.97
183.47,-0.6050847881611023,-0.2317455516281754,169.69,1.0154890629541429,859.01,839.41,1.4700548452690658,63.62
588.34,1.4558439458604004,0.2719566441582282,213.3,-0.5231419060286557,959.12,1006.08,0.5942819145928249,33.84
557.26,1.4728975362802892,0.08216427130812859,300.28,0.7977254572919779,903.82,673.59,0.2938883893108931,63.43
299.83,-0.5575141022876375,0.29571268405580897,171.77,-0.08848229256595018,909.84,759.89,-0.6268354479485652,47.86
338.83,0.15270335674465216,-0.15139845953634604,253.67,0.6948327201751231,898.66,810.36,0.5126520158469525,66.81
478.84,1.3531121010130156,0.06744314901141793,261.4,0.05663606835343891,865.99,989.04,1.231506173699725,52.56
474.0,-0.3141358754094541,-0.2658840955468575,211.71,1.1647895487009947,1093.52,690.23,1.0063013761482988,31.64
208.85,0.1290868992768227,-0.3751848783844227,253.18,0.6760725070366308,959.91,863.29,0.7821276255115158,52.09
593.7,0.3974883049073396,1.0563220302716319,169.25,-0.8281007831089859,967.57,637.23,1.3758468376590964,70.54
387.75,1.3303902445112303,0.4388870426920253,232.4,-0.054975351634045065,849.58,962.53,1.0511794623779263,63.77
546.39,0.8014395737088135,-0.7016769607256393,294.29,0.9316227311882225,932.03,874.67,-0.21859483896458343,70.57
425.44,0.5925807765418853,-0.7183801330889976,160.54,0.14133092641449052,1085.5,753.22,1.187344418216539,65.46
307.2,-1.9190507773424657,0.2806441525108348,178.24,-0.06332190747669891,1031.79,922.87,-1.2527840828334604,38.01
510.63,-0.3776162076787321,-1.4429688545158634,256.89,-0.7232893254824677,1091.1,962.62,0.16798605532528432,62.76
241.5,0.07278646353875597,-0.11847723029592006,224.73,0.04449367188936931,1166.67,649.4,-0.7583675801596608,41.07
457.16,-0.17137764132299996,1.2891290883097042,205.4,0.27872318310903693,960.88,654.48,0.42667776016156495,28.62
317.73,1.1988273936972413,1.048831652347859,284.11,0.47902444063928606,1060.09,638.81,1.315070999403934,79.69
589.05,-0.7063500301179624,1.3856587568511218,240.77,0.9395438007770129,1139.81,990.99,-1.1262369148574198,68.89
375.31,1.3409349358047902,0.5128975204974622,166.12,0.1429108051867477,1049.09,944.31,0.4248054733790534,28.91
540.84,0.9515787848856542,-0.3086254721881085,266.61,-0.19797198050012077,828.39,761.71,1.52487924145869,38.91
186.9,-0.5012977412516955,1.0449883036096943,237.98,0.028240894733218672,945.43,904.28,0.535701462311301,53.82
187.12,1.291134222264824,-0.007437094879613084,186.73,0.32046833535857727,909.27,671.59,0.90602707590937,57.56
549.76,-0.48454160366076776,0.9775557381840428,197.39,0.719040576895799,1104.72,647.49,0.3000728716490918,43.26
519.66,-1.0006087806215869,-0.8703206470045517,184.6,-0.7055655865815341,985.52,995.53,1.0477189657382506,64.2
433.1,-1.369019895638294,0.24052757320829327,176.9,-0.07336419457397533,991.79,893.33,-1.2527840828334604,62.1
612.22,0.9086474906220644,1.1455927816471332,163.24,0.6809434931391617,1115.09,886.1,1.3055187919783713,55.1
558.64,-1.2021580409751473,-1.1007839920266977,155.37,1.0089858852491254,1012.87,758.27,-0.7059927355466217,74.15
231.8,0.40068231584664954,-1.8582170974508332,278.16,-1.8607062709885573,955.9,687.18,0.35160941074649965,52.56
301.58,0.8119328018179838,-0.7355526815736294,156.57,-0.6511056104164582,998.83,729.59,0.49623749885740004,35.92
658.4,0.09626105223332772,1.2682805207575893,177.72,0.5554522600502035,1039.07,767.12,0.8788064280880903,37.1
303.9,-1.9190507773424657,0.26551199029423483,192.88,-0.02261174634783784,1013.13,911.79,-1.7590435556943051,17.2
567.22,-1.1274813485261126,0.24565240467146718,182.14,-0.4618198974227181,980.0,900.55,-0.9398901433766398,75.23
254.01,1.3130005648629557,1.1890376409959593,267.44,-1.334768696988939,1042.26,693.21,-0.6626119942900638,70.21
517.28,-1.313485946979941,0.698133869235125,204.96,-0.4410430435728911,843.08,769.23,-1.6612552829045986,45.12
196.99,-0.39581834794618187,1.09629230865749,267.17,-0.5799160424434525,1125.94,717.47,-0.2116379213769492,65.15
323.9,0.11598739832826745,0.45988566457345004,149.52,-1.2023853660621455,1172.71,747.02,1.163357114290978,53.51
280.23,-1.9190507773424657,0.5240062970821129,238.14,-0.7836819168799,1054.46,777.03,-1.7590435556943051,14.96
318.02,0.5791643923719769,0.3209852492699745,184.4,0.3287663969158017,892.89,960.05,1.0780071313822037,76.65
249.8,0.9968359130752346,0.3213195467143074,173.16,-1.2277289050421594,912.23,922.39,-0.3465934321932702,49.76
385.18,-0.47299940881129765,1.211571757261416,286.08,0.7162802395349709,966.82,833.15,0.4318391506410122,54.73
211.67,-0.8943638306099161,1.1836618191076353,201.06,-0.7316745449659708,1032.0,813.85,-1.5092729810137866,36.97
149.57,0.3555607907408389,-1.8582170974508332,248.27,-1.8607062709885573,982.77,820.62,-1.2527840828334604,27.2
317.21,1.0483015144677386,1.1864871209645704,265.0,0.5675880736410812,1017.17,866.28,-0.5880725478164334,77.21
138.49,-0.6715517406259445,-0.721965915880413,279.25,0.5690136615503447,1035.37,680.9,1.4908679817661283,65.53
469.66,-0.2987259681815019,0.5668803796122031,150.58,1.0239310702238067,1108.59,841.91,-0.27343855280930207,36.24
507.39,-1.4966539215393666,0.7538691604539125,174.26,-0.2355804998867184,1028.97,627.63,-1.0060892884151778,53.82
230.9,-1.5424514476195847,0.504625034694731,293.13,0.20558030813944336,1155.19,804.25,0.34561205457790556,42.73
250.36,1.145234802723348,0.43910299612179593,291.57,0.7534101707330608,988.55,831.45,-0.9743322909044562,50.96
603.4,0.3113551645494343,-0.5977326985701062,168.58,0.725245460765157,1166.24,642.29,-0.9800486736616724,51.73
132.67,-0.7555882362467945,-0.38935316152991206,186.93,-0.9553109645127661,899.58,649.25,0.9640713146294598,58.48
221.58,-1.390868545337375,0.39227982379094495,174.73,-1.4803772483772184,935.56,794.71,-0.050659883895220824,29.4
405.23,0.9821830951685389,0.3715625227563432,296.3,-0.14192654810417288,973.53,803.59,1.1773390015224492,69.87
305.04,0.8673734695505365,1.0841218230427767,190.86,0.3700085484785114,965.02,875.77,0.8029777363748148,76.88
535.52,0.6235042703778009,0.3446448206359327,228.05,1.4763633146797581,1167.16,805.37,-0.9169957270332468,68.32
411.7,0.3000064030123352,1.1437551814035782,154.95,0.32801271967947093,1002.13,771.23,1.1494415912133078,75.83
488.4,-0.5317855242677356,1.2395991388717233,177.12,-0.5562789833638416,998.67,872.32,-0.1206921157375543,68.61
175.16,0.46718216498182813,1.1667679404918447,273.29,-1.8112596520504771,966.48,677.9,1.5246614481251408,70.19
342.29,0.5601238602695687,0.5368747261379267,267.71,-0.47988587024068297,1154.34,674.35,-0.4976074492520688,43.63
516.49,1.0529122302217693,-0.1489518309394735,214.12,-0.5631517049242676,1062.07,989.88,-0.3766521945378031,29.66
640.5,-1.9190507773424657,-1.8582170974508332,230.58,-1.8607062709885573,1153.85,628.72,0.35160941074649965,69.35
193.37,1.033014637707577,0.11673136957094632,285.54,-0.8401659631002569,1025.92,876.62,-0.2481747848269427,74.32
156.97,0.8351326690479967,-0.5656862977289258,153.07,-0.028398826106443783,934.39,847.59,0.02510726396248768,47.46
475.68,0.3933254596912281,-1.8582170974508332,178.0,0.8106029393250856,968.92,775.18,-0.4390727873107669,92.51
598.16,1.2002959242707534,0.4934614805451732,243.54,-1.0896286583838017,891.38,654.74,0.2428827716736985,77.22
437.01,0.7993375208429202,0.6386797468597946,152.01,-1.3935564545841328,934.97,855.28,1.0098652851339045,51.22
346.2,1.099597479736966,0.6904308347326786,178.57,-0.17544009480972717,831.12,783.23,-0.6244194617077778,55.27
158.46,1.216320205886099,-0.8148567364602549,192.15,-0.44952452485597666,1170.66,932.34,-0.5185742021037287,62.77
427.0,-1.9190507773424657,-1.8582170974508332,247.66,-1.8607062709885573,998.97,794.87,-0.8450200789781259,33.58
387.96,-1.9190507773424657,0.6233479688984287,256.2,-0.7965945834485836,883.08,755.9,-1.2527840828334604,44.87
191.54,0.7232722884429252,-1.8582170974508332,234.24,-1.8607062709885573,959.38,801.23,-1.7590435556943051,10.85
301.1,-1.9190507773424657,0.6119925733005791,174.83,-0.1045124747049453,1114.67,821.44,-0.346391695550903,74.39
301.39,-0.7493217503067592,1.193133981833046,247.67,0.5554522600502035,897.59,790.9,-1.4160330069154239,39.39
187.11,0.8289844478802986,-0.9266825938435671,159.48,0.8637863187780764,1110.24,940.77,0.288554247249136,57.28
472.14,-1.3501383074751547,0.19856454818935487,191.54,0.0864176283734323,962.05,866.67,-1.2527840828334604,52.28
405.65,0.030762475540749016,-1.8582170974508332,278.16,-1.8607062709885573,955.9,609.23,-1.2527840828334604,36.98
155.62,-0.885143075262711,0.6165384896278117,297.92,0.9170685459513188,840.64,1007.81,-1.532876702253593,47.87
352.58,-1.9190507773424657,-1.8582170974508332,234.24,-1.8607062709885573,936.62,918.26,-0.4496166545624613,35.92
201.3,-0.08781200526039826,0.6993488605012556,213.62,-0.5347915741173899,1031.59,765.74,-1.7590435556943051,21.75
541.64,-0.1743105943482921,-1.3229297999371403,276.57,-1.7013755622098927,1027.53,811.56,-0.23612514493213094,66.52
412.13,1.3882793802045978,-0.6666120219085081,212.88,0.6467390322631913,890.1,681.48,0.7375210071982119,50.78
290.75,1.1158949394800908,1.1157391729865103,221.49,0.8604372185344508,990.02,894.17,1.4308276431342395,57.4
573.0,0.9762558066635783,-0.17468051730071868,230.66,-0.8226377238378031,1167.23,769.41,0.7377919615250136,69.74
166.58,-0.14817981605728106,-0.9585633681783852,205.21,1.2038299825470342,972.97,615.3,1.223328554579311,69.9
246.39,0.5910418699899385,1.0887706374763355,255.69,-1.6272530140496584,1065.6,1004.1,0.3661666599203238,74.18
207.37,-1.4287311473965731,-1.7052560297423784,169.0,-0.8171877020396596,1127.87,870.66,-1.1242490067698756,78.09
374.54,-1.9190507773424657,-1.8582170974508332,235.46,-1.8607062709885573,992.82,832.82,0.35160941074649965,38.63
456.28,0.3947739977845867,-1.8582170974508332,207.52,-0.3067485330903296,949.85,776.1,-1.6612552829045986,51.74
196.02,-0.815539826345332,0.15129346810936445,154.62,0.7321302733525591,856.59,951.02,0.861298388631002,36.88
342.82,-1.9190507773424657,-1.8582170974508332,226.92,-1.8607062709885573,1132.31,793.85,-1.6612552829045986,16.24
423.05,0.16933823333659187,-0.2723328672908157,230.54,-0.6298461999095097,878.21,796.23,0.8694453920414075,54.85
146.33,-0.401299884425872,0.5298127893430505,156.75,0.8884998542886529,1126.49,803.2,0.7253726148599265,53.04
423.03,1.197652218231521,1.0872835002618113,277.58,0.13579619167472642,1065.74,738.17,-1.408149120133057,30.39
211.58,-1.3539758078477413,1.2945734568556755,274.22,0.3007876340325887,1101.07,685.83,-0.08538502690494479,70.41
204.01,1.252262367884738,1.3609648214819958,193.6,-0.8324806931584509,914.16,776.04,0.7724907863134396,75.6
151.22,0.7692990731885155,0.2751181805761886,268.02,0.7895747039548777,1052.34,682.61,-1.2216171953174857,69.35
409.04,0.32599331266657655,-1.0964939950353692,157.22,1.1824552012570215,1074.34,684.1,1.0407258553253247,60.59
407.56,-0.29371427653463344,0.5292852766852961,266.76,0.8335624813513507,890.52,703.9,-0.4805964920753969,50.52
133.85,1.1019509302892379,-1.5197691509522029,159.02,0.40936955595937663,1154.07,630.34,1.4637561886838566,70.92
454.72,0.4175057492224417,-0.719683308357368,223.97,1.2488227430890992,1110.14,701.83,1.3969431642309005,53.06
223.4,-1.0720073484019847,1.3935437150228076,233.57,-1.3550701466792243,930.27,813.89,0.25307856662840506,63.13
303.55,-1.0128597972886175,0.22808304387048003,238.86,-0.8600495076808048,875.23,912.52,-1.2561223626707034,77.89
130.5,1.0759915031084963,0.5502266135169922,197.28,-0.49231354662988086,1052.29,959.65,0.6925002659053001,40.77
493.98,0.7617390404335207,-0.052589244427032354,232.74,1.5079865816074716,864.14,915.89,0.049219456893752685,45.93
135.28,-0.2542218504658521,-0.6742464957496519,195.5,1.4703777748561808,861.76,902.28,-0.12325966693925665,71.36
346.56,0.015635683207564102,0.46417898807968333,151.47,-0.20232280153725624,977.31,970.09,1.0597543347426674,71.49
563.49,1.0204795758964122,-1.1191146388654147,273.17,-1.090871066013955,1020.55,989.46,1.4765087723930874,78.3
464.38,0.8594175401828932,0.8527042774270317,156.1,1.0569188116122488,1028.73,765.61,-0.45575576543921764,36.8
198.42,0.5186501218841884,-0.04835522622260682,220.99,0.6432345500990028,904.84,901.96,0.826138255380849,51.34
221.31,-1.9190507773424657,1.1108384362560937,206.91,-0.5947960068646064,1082.67,797.74,-1.5092729810137866,24.19
405.65,0.030762475540749016,-1.8582170974508332,278.16,-1.8607062709885573,955.9,609.23,0.35160941074649965,44.55
543.0,0.9529277004470181,-1.2696671448966088,260.37,1.1165480305347637,1046.62,875.85,0.6268473828521048,68.93
274.5,-1.9190507773424657,-1.8582170974508332,220.82,-1.8607062709885573,1141.54,854.36,-1.6612552829045986,12.51
503.68,-0.985443724794589,0.13534985148019155,228.26,1.0440071459773093,867.89,786.97,0.45662344604758154,79.56
566.93,-0.6307984547691222,1.2421230656693703,244.16,0.8301928135859861,1063.68,743.79,1.4297679890481447,52.47
618.27,0.8720335345683397,-0.4149453889204854,248.12,0.7752777989132453,1126.42,648.63,0.5302809054577486,69.46
167.17,1.410207261179017,1.3033972737543025,181.78,1.4511832942412888,891.13,782.02,-0.21897662983462143,45.63
141.52,0.27330489257037477,-1.8582170974508332,234.24,-1.8607062709885573,933.13,914.77,-0.4496166545624613,34.74
